,Date,name,label,commt
3082,2022-03-11,CNN,0,âthe us administration has not yet fully accused the russians and i would assume this is because of the all important matter which is to figure out how to get president putin to stopâ
3083,2022-03-14,CNN,0,"""he certainly seems maniacally focused at the moment on the invasion of ukraine and recreating the slavic heartland"""
3084,2022-03-14,CNN,0,"""nothing will stop vladimir putin"""
3085,2022-03-14,CNN,1,japan has backed its condemnation of war in ukraine with sanctions on russian officials and oligarchs but experts say theyre not the only audience for tokyos outrage -- china is meant to get the message too | analysis
3086,2022-03-14,CNN,0,"""putin has continued his campaign against civilian areas and expanded the target list to military targets at least in the west of the country while mariupol continues to get pounded"" - "
3087,2022-03-14,CNN,0,"""vladimir putin must be stopped and he must see that the whole world the whole entire world is against him"""
3088,2022-03-14,CNN,0,"""its a big catastrophe"""
3089,2022-03-14,CNN,0,listen to cnn 5 things for the latest on these top stories & more
3090,2022-03-14,CNN,0,"""brent was without question the best that our profession has to offer he was a living legend when he was alive and he is a legend now that he is gone"" "
3091,2022-03-14,CNN,0,large manufacturers of potassium iodide approved for sale in the united states have seen their inventories rapidly depleted in recent weeks coinciding with russias invasion of ukraine as supplies in the market dry up price gouging has set in
3092,2022-03-14,CNN,0,"""it is clear that mr putin is expanding his target sets"" - "
3093,2022-03-14,CNN,0,a pregnant woman who was injured when russian forces bombed a maternity hospital in mariupol ukraine has died along with her baby a surgeon who was treating her confirmed the woman appeared in a powerful photo showing the extent of the damage caused by the attack
3094,2022-03-14,CNN,0,missile attacks mass protests accusations of treason catch up on the key events that happened this weekend in the russia-ukraine conflict
3095,2022-03-14,CNN,0,citigroup the major us bank with the biggest footprint in russia said it will expand its exit from russia to go beyond the long-planned sale of its consumer bank there
3096,2022-03-14,CNN,0,fox news correspondent benjamin hall who had been deployed in recent weeks to cover the war in ukraine has been hospitalized after being injured while reporting near kyiv the network said 
3097,2022-03-14,CNN,0,putins invasion of ukraine is raising deep concerns in the us about the fate of americans imprisoned in russia 
3098,2022-03-14,CNN,0,"""obviously kyiv is the capital and it is the heart of the country but i think that what you are seeing is the ukrainian people their spirit is the center of gravity that is their strength and i think that they will prevail"" former us ambassador to ukraine marie yovanovitch"
3099,2022-03-14,CNN,0,american and chinese officials will meet in rome for talks that experts say could have far-reaching consequences not only for the ongoing war in ukraine but for chinas role in the world and its relationship with the west
3100,2022-03-14,CNN,0,white house officials are having early discussions about having president joe biden travel to europe soon amid the ongoing russian invasion of ukraine
3101,2022-03-14,CNN,0,"""do you feel like ukraine can win this"""
3102,2022-03-14,CNN,0,ukraines train system has been vital to getting supplies into the country and desperate refugees out and it has kept running despite heavy russian shelling and fears of targeting
3103,2022-03-14,CNN,2,us oil prices tumbled below $100 a barrel unwinding a significant chunk of the recent spike caused by russias invasion of ukraine
3104,2022-03-14,CNN,0,the group of men who run ukraines rail system has been in near-constant motion criss-crossing the country to stay one step ahead of russian troops
3105,2022-03-14,CNN,0,ukraine president zelensky will deliver a virtual address to congress on wednesday house speaker pelosi and senate majority leader schumer say
3106,2022-03-14,CNN,0,"""theyre making her out to sound like a drug kingpin i think that it is unlikely that ms griner will get a fair trial"" concludes jonathan franks ""because nobody gets a fair trial in russia its a rigged game"""
3107,2022-03-14,CNN,1,ukrainian president volodymyr zelensky pressed us president joe biden during their latest call for more sanctions to further squeeze russia
3108,2022-03-14,CNN,0,russia has sent the clearest signal yet that it will soon default â the first time it will have failed to meet its foreign debt obligations since the bolshevik revolution more than a century ago
3109,2022-03-15,CNN,0,"""theres going to be an independent ukraine a lot longer than theres going to be a vladimir putin"""
3110,2022-03-15,CNN,0,white house reporter 
3111,2022-03-15,CNN,0,seth a us army veteran and emt tells cnns 
3112,2022-03-15,CNN,0,a russian state television journalist who protested the invasion of ukraine during a live news broadcast appeared in a moscow court tuesday
3113,2022-03-15,CNN,1,russia imposed sanctions against a wide range of american officials including president joe biden marking another escalation in tensions as russian military forces continue their invasion of ukraine
3114,2022-03-15,CNN,0,war crimes expert michael a newton tells cnn that russia should be investigated due to attacks on civilians | opinion
3115,2022-03-14,CNN,0,six nannies are working at a makeshift clinic to feed and care for 21 surrogate babies in ukraine the nannies have refused opportunities to leave kyiv because they dont want to abandon the children
3116,2022-03-15,CNN,0,"""they really havent had the success we thought they would there"""
3117,2022-03-15,CNN,0,"""biden who came to washington as a young senator at the height of the showdown with the soviet union now faces the same lonely burden of cold war presidents -- the fate of the world may be on his shoulders"" | analysis by stephen collinson"
3118,2022-03-15,CNN,0,"""do not believe the propaganda they tell you lies here"""
3119,2022-03-15,CNN,0,"""it does seem to be an effort at the moment to get this out of the headlines"""
3120,2022-03-15,CNN,0,former us ambassador to ukraine 
3121,2022-03-15,CNN,0,stoli group ceo damian mckinney speaks with cnns julia chatterley about the vodka company rebranding its name after people began dumping the drinks in protest of the russia-ukraine war 
3122,2022-03-15,CNN,0,@cnnnewsroom
3123,2022-03-14,CNN,0,"""over the last two weeks weve seen what i would call the criminalization of moscows streets"" - activist yakov kronrod speaks with "
3124,2022-03-15,CNN,0,"a woman holding a sign reading ""no war"" interrupted a live news broadcast on russian state television monday to denounce russias invasion of ukraine"
3125,2022-03-15,CNN,0,"""were going to be watching very closely for any form of support that the prc makes to the russian federation"""
3126,2022-03-15,CNN,0,"president biden said during a signing ceremony that the new assistance shows the united states is ""moving urgently to further augment the support to the brave people of ukraine as they defend their country"" "
3127,2022-03-15,CNN,0,ukrainian president volodymyr zelensky received a lengthy standing ovation after his address to canadaâs parliament see the moment parliament chanted in support of ukraine
