name,time,commt,label
The Wall Street Journal,Mar 6,"Breaking: Moscow is recruiting Syrians skilled in urban combat to fight in Ukraine as Russia’s invasion is poised to expand deeper into cities, according to U.S. officials",1
The Wall Street Journal,Mar 5,Canada is opening its doors to an unlimited number of Ukrainians fleeing Russia’s invasion,0
The Wall Street Journal,Mar 6,Secretary of State Antony Blinken said the U.S. government is actively pursuing ways to address Ukraine’s request for combat jets,2
The Wall Street Journal,Mar 6,The Florida college student who garnered attention for tracking the private planes of Elon Musk and Russian oligarchs has a new Twitter target: the luxury yachts of Russia’s elite,0
The Wall Street Journal,Mar 6,"Pope Francis on Sunday deplored the “rivers of blood and tears” flowing in Ukraine, using his strongest language yet to criticize the war, though he stopped short of blaming Russia",0
The Wall Street Journal,Mar 6,"The U.N. atomic agency said Sunday that staff at Ukraine’s largest nuclear plant were now under orders from the commander of Russian forces there, and that communication channels between the plant and Ukraine’s nuclear regulator had sharply reduced",0
The Wall Street Journal,Mar 6,Western sanctions on Russia could prove less effective if China offers Moscow access to what some see as the bazaar of choice for rogue nations,0
The Wall Street Journal,Mar 6,"Oil buyers have been paying the biggest premiums on record for barrels delivered now rather than later, signaling expectations that high fuel prices will reduce consumption and encourage drilling to replace Russia’s crude",2
The Wall Street Journal,Mar 6,"Once envisioned with a $500 million asking price, a Bel-Air megamansion known as The One has sold for just $126 million at auction",0
The Wall Street Journal,Mar 6,Secretary of State Antony Blinken said preliminary reports indicate that Russia is deliberately targeting civilians as part of its invasion of Ukraine—allegations that if true would amount to war crimes under international law,0
The Wall Street Journal,Mar 6,"Carl Icahn has exited a big bet on Occidental Petroleum, selling the last of what was once a roughly 10% stake in the oil-and-gas producer. His two remaining board representatives are also resigning.",1
The Wall Street Journal,Mar 6,"On Sunday, Ukrainian authorities said they had to abandon efforts to evacuate civilians from the southern city of Mariupol, for the second day in a row, saying Russia shelled the southeastern port city as evacuation convoys were gathering",0
The Wall Street Journal,Mar 6,"TikTok has suspended new content from Russia and Netflix halted its service in the country Sunday, adding to moves by tech and media companies to pull back from Russia following its invasion of Ukraine",0
The Wall Street Journal,Mar 6,"The Biden administration is seeking to ease oil sanctions on Venezuela’s oil industry as part of a broader U.S. strategy to temper oil prices that have skyrocketed because of Russia’s war in Ukraine, people familiar said",2
The Wall Street Journal,Mar 5,The U.S. is exploring a deal in which Poland would send Soviet-era aircraft to Ukraine in return for American F-16 jet fighters,0
The Wall Street Journal,Mar 6,"“Beyond Putin, this is very damning for one person in particular, and that is Sergei Shoigu."" Russia’s defense chief modernized its armed forces, but their failure to quickly seize Ukraine has shown he didn’t create the fighting machine he touted.",0
The Wall Street Journal,Mar 6,"The U.S. and European partners are discussing a ban on imports of Russian oil, Secretary of State Anthony Blinken said Sunday",1
The Wall Street Journal,Mar 5,"Visa and Mastercard are suspending their Russian operations. Among the debit and credit cards issued in Russia, Visa and Mastercard cards accounted for 74% of payment transactions in the country in 2020.",0
The Wall Street Journal,Mar 6,The skyrocketing price of oil has President Biden facing a quandary: He'll be unable to respond to calls to ban Russian imports without risking even higher prices at the pump.,1
The Wall Street Journal,Mar 6,The average diversified U.S.-stock fund declined 1.3% in February—a month that started with concerns about the Federal Reserve and quickly shifted to Russia’s war on Ukraine. February’s decline pushed the year-to-date slide to 7.9%.,1
The Wall Street Journal,Mar 6,"The mayhem of Russia’s war on Ukraine is rippling on distant shores, driving up prices at supermarkets, retailers and gas stations in the U.S. and around the world",1
The Wall Street Journal,Mar 5,"Ukrainian President Volodymyr Zelensky brought up instituting a no-fly zone over Ukraine, but said, through a translator, “if you can’t do that, at least get me planes,” according to a person on the call.",0
The Wall Street Journal,Mar 6,French President Emmanuel Macron urged Russian President Vladimir Putin to ensure the protection and security of Ukraine’s nuclear sites in a phone call Sunday,0
The Wall Street Journal,Mar 6,War trade: Hedge funds are buying Ukraine and Russia bonds for cents on the dollar.,1
The Wall Street Journal,Mar 7,"Some American cargo airlines have stopped flying over Russia, even though they haven’t been banned from its airspace in the wake of U.S. sanctions introduced last week",0
The Wall Street Journal,Mar 7,He promised Putin a quick victory. Now he could become the scapegoat for Russia's flawed strategy in Ukraine.,0
The Wall Street Journal,Mar 6,"New Zealand, an American ally, has been limited in how far it can go in punishing Russia over its invasion of Ukraine because it doesn't have an independent sanctions law.",0
The Wall Street Journal,Mar 7,"The White House said that addressing Ukrainian President Volodymyr Zelensky’s plea for combat jets faces hurdles beyond getting Polish buy-in to hand over some of its planes, but also around how the combat aircraft would make it to Ukraine",0
The Wall Street Journal,Mar 7,"The Nasdaq slid 3.6% to fall into a bear market, and the Dow lost about 800 points to close in correction territory. Global oil jumped to $123.21 a barrel.",1
The Wall Street Journal,Mar 6,"U.S. officials began rare face-to-face meetings with Venezuelan officials in Caracas over the weekend, with a view to allowing Venezuelan crude oil back on to the open international market",2
The Wall Street Journal,Mar 7,Thousands of Ukrainian and Russian seafarers are stuck in ports around the world as the war in Ukraine intensifies and shipowners are scrambling to find replacement crews to keep strained supply chains rolling,0
The Wall Street Journal,Mar 7,The Dow fell about 500 points as investors worried that the jump in oil prices could hurt global growth. Gold reached its highest level since August 2020.,1
The Wall Street Journal,Mar 7,"Moscow is recruiting Syrians skilled in urban combat to fight in Ukraine as Russia’s invasion is poised to expand deeper into cities, according to U.S. officials.",0
The Wall Street Journal,Mar 7,"Founders of startups operating in Russia, some of whom have personal ties to the country, face a stark choice of leaving or staying.",0
The Wall Street Journal,Mar 7,"Escalating conflict between Russia and Ukraine has sent investors to safer assets, propelling the dollar to its highest level since pandemic-induced volatility in 2020 #WSJWhatsNow https://on.wsj.com/3pIq8lw",1
The Wall Street Journal,Mar 7,"President Biden will hold a call with the leaders of France, Germany and the U.K. to take stock of the situation in Ukraine. They are expected to discuss further coordination on sanctions among other matters, Western officials say.",2
